dieturn_id,image,conf,src_px,is_representative
dt_wsqqt99sg,TPS_02503,0.8095,"251.3,102.7;261.1,-16.8;218.5,-20.3;208.8,99.2",False
dt_wsqqt99sg,TPS_02502,0.5034,"761.7,589.4;772.9,490.6;735.4,486.4;724.2,585.1",False
dt_wsqqwt9e4,TPS_00108,0.9124,"428.4,241.1;445.6,210.7;379.2,173.3;362.1,203.7",True
dt_wsqqwt9e4,TPS_00975,0.9115,"172.2,1009.1;189.4,978.7;123.4,941.3;106.2,971.7",False
dt_wsqqmd17v,TPS_00102,0.9123,"693.6,78.7;626.4,1.4;583.6,38.6;650.8,115.9",True
dt_wsqqmqzux,TPS_00708,0.9122,"487.3,666.0;492.4,629.9;433.3,621.6;428.2,657.7",True
dt_wsqqwjdsc,TPS_00171,0.912,"346.7,734.3;351.5,640.7;308.9,638.5;304.1,732.1",True
dt_wsqqksvgd,TPS_00965,0.9118,"725.5,859.0;751.9,814.2;672.8,767.5;646.4,812.2",True
dt_wsqqw9mne,TPS_01840,0.9117,"769.7,546.5;754.1,515.8;700.8,542.9;716.4,573.7",True
dt_wsqqmr8w9,TPS_00037,0.9116,"838.4,533.8;880.2,431.0;844.0,416.2;802.1,519.1",True
dt_wsqqmn4v6,TPS_02417,0.9116,"185.2,590.7;192.9,516.4;154.1,512.3;146.3,586.6",True
dt_wsqqkv0h5,TPS_00184,0.9114,"540.1,790.7;540.2,740.4;454.0,740.3;453.9,790.7",True
dt_wsqqv6zd3,TPS_00515,0.9112,"371.5,800.9;363.3,748.5;307.4,757.3;315.6,809.6",True
dt_wsqqt5x44,TPS_01225,0.9109,"477.8,373.2;475.4,325.7;361.3,331.5;363.7,379.0",True
dt_wsqqqn9jx,TPS_00582,0.9107,"526.0,348.9;522.8,312.1;434.1,319.8;437.3,356.6",True
dt_wsqqmnxq7,TPS_00124,0.9102,"1001.7,912.4;1009.2,879.9;991.2,875.7;983.7,908.2",True
dt_wsqqnp335,TPS_00233,0.9097,"503.8,356.7;524.6,300.7;419.4,261.7;398.6,317.7",True
dt_wsqqtf3xp,TPS_02438,0.9095,"505.7,811.4;515.3,777.3;445.5,757.7;435.9,791.7",True
dt_wsqqtf3xp,TPS_01173,0.8778,"761.7,44.2;772.0,8.3;701.3,-11.9;691.0,24.0",False
dt_wsqqmx3sw,TPS_00003,0.9091,"923.6,761.3;925.7,702.7;887.7,701.4;885.7,760.0",True
dt_wsqqmy9s9,TPS_00105,0.909,"629.8,846.3;629.0,805.8;540.2,807.6;541.0,848.1",True
dt_wsqqmkvh4,TPS_00342,0.909,"402.5,518.7;420.2,437.3;382.3,429.1;364.6,510.5",True
dt_wsqqtq7t9,TPS_00343,0.909,"359.6,679.3;358.8,584.2;308.5,584.6;309.4,679.7",True
dt_wsqqv1d6t,TPS_00402,0.9089,"376.1,754.0;369.1,709.3;327.1,715.9;334.0,760.5",True
dt_wsqqm7hy4,TPS_00488,0.9088,"725.2,312.8;692.1,278.3;666.2,303.1;699.4,337.7",True
dt_wsqqw03xr,TPS_01153,0.9088,"1019.1,653.1;1016.8,614.9;952.5,618.7;954.7,656.9",True
dt_wsqqw03xr,TPS_00243,0.9059,"507.1,909.1;504.8,870.8;440.4,874.8;442.8,913.0",False
dt_wsqqt8s4h,TPS_00623,0.9083,"294.8,721.9;296.9,598.1;251.7,597.3;249.6,721.1",True
dt_wsqqqxmcb,TPS_00336,0.9082,"588.8,990.3;565.1,939.4;504.3,967.8;528.0,1018.6",True
dt_wsqqmr364,TPS_00173,0.9081,"474.5,689.6;480.6,654.2;410.2,642.0;404.1,677.4",True
dt_wsqqjtwfe,TPS_01094,0.9079,"489.6,624.7;507.0,571.2;479.9,562.4;462.5,615.9",True
dt_wsqqv39m1,TPS_00089,0.9066,"905.6,352.9;897.7,275.5;857.4,279.6;865.3,357.0",True
dt_wsqqwdx0y,TPS_00897,0.9064,"402.7,372.8;431.5,320.6;397.8,302.0;369.0,354.2",True
dt_wsqqve200,TPS_01087,0.9056,"824.8,489.6;832.3,425.4;794.4,421.0;786.9,485.1",True
dt_wsqqve200,TPS_01087,0.7573,"824.2,493.1;832.6,422.2;793.8,417.7;785.4,488.5",False
dt_wsqqmx3ts,TPS_00003,0.9055,"862.4,462.0;862.0,423.9;783.6,424.8;784.1,462.9",True
dt_wsqqmgnnh,TPS_00674,0.9054,"298.4,556.6;277.8,532.8;225.0,578.5;245.7,602.3",True
dt_wsqqmgnnh,TPS_00674,0.5469,"300.1,556.0;279.7,531.8;223.1,579.5;243.5,603.7",False
dt_wsqqwdx27,TPS_00897,0.9054,"751.3,466.6;777.0,416.9;748.2,402.0;722.5,451.7",True
dt_wsqqt0y91,TPS_00153,0.9051,"657.8,726.6;665.0,688.3;557.9,668.2;550.7,706.5",True
dt_wsqqmwsve,TPS_00042,0.9047,"1025.5,870.7;1025.0,834.4;913.9,835.9;914.4,872.2",True
dt_wsqqkv8by,TPS_01695,0.9045,"154.6,1031.8;160.0,978.0;121.0,974.1;115.5,1027.8",True
dt_wsqqkv8by,TPS_00931,0.6787,"412.1,553.5;417.3,459.4;372.1,456.9;366.9,550.9",False
dt_wsqqkv8by,TPS_00931,0.6268,"410.7,554.9;417.3,463.8;374.2,460.7;367.5,551.8",False
dt_wsqqtyxzx,TPS_00535,0.9043,"465.8,358.5;486.1,327.4;453.0,305.8;432.7,336.9",True
dt_wsqqqj5e2,TPS_00040,0.9042,"562.5,729.8;563.2,692.2;491.5,690.9;490.8,728.5",True
dt_wsqqtvcvq,TPS_00997,0.9042,"423.5,390.5;420.5,352.7;399.1,354.4;402.0,392.2",True
dt_wsqqwt7t9,TPS_00498,0.9041,"671.1,238.1;673.8,204.8;558.9,195.5;556.2,228.8",True
dt_wsqqmx1qq,TPS_00706,0.9041,"176.4,453.5;164.6,410.9;94.4,430.3;106.1,472.9",True
dt_wsqqqm9hq,TPS_02434,0.9039,"416.8,544.2;415.6,478.8;367.0,479.7;368.2,545.0",True
dt_wsqqqjhgd,TPS_00073,0.9038,"133.6,722.9;163.0,599.1;124.4,590.0;95.0,713.7",True
dt_wsqqt1gsu,TPS_00903,0.9037,"792.6,365.0;786.9,262.0;745.5,264.3;751.2,367.3",True
dt_wsqqt1gsu,TPS_00903,0.5767,"790.1,365.7;786.6,259.3;747.6,260.6;751.1,367.0",False
dt_wsqqqwuxs,TPS_00352,0.9036,"325.6,558.3;323.1,517.1;265.5,520.6;268.0,561.8",True
dt_wsqqky4gq,TPS_02151,0.9036,"693.1,431.6;713.1,336.1;673.8,327.8;653.8,423.3",True
dt_wsqqmprum,TPS_00725,0.9033,"652.0,324.0;661.2,284.3;547.6,258.0;538.4,297.8",True
dt_wsqqtcj03,TPS_01115,0.903,"372.4,974.0;374.2,907.4;336.1,906.4;334.3,973.0",True
dt_wsqqtcj03,TPS_02318,0.9028,"884.4,717.9;886.3,651.3;848.1,650.2;846.3,716.9",False
dt_wsqqqxk7p,TPS_00149,0.9022,"803.6,648.4;802.1,612.9;681.4,618.1;682.9,653.6",True
dt_wsqqqxk7p,TPS_00149,0.5001,"808.1,648.7;806.4,614.2;682.3,620.1;683.9,654.6",False
dt_wsqqm6yb5,TPS_00644,0.9022,"767.2,246.7;687.2,163.7;653.4,196.3;733.4,279.3",True
dt_wsqqw22nr,TPS_01184,0.9022,"475.7,705.2;472.7,667.6;421.9,671.7;424.9,709.2",True
dt_wsqqw22nr,TPS_01184,0.6084,"475.7,706.1;472.4,668.0;422.2,672.4;425.6,710.6",False
dt_wsqqtu1zs,TPS_01190,0.9019,"605.4,215.4;604.5,170.6;511.4,172.6;512.3,217.4",True
dt_wsqqtu1zs,TPS_01189,0.896,"349.6,983.3;348.4,938.4;255.1,941.0;256.3,985.8",False
dt_wsqqjtq7w,TPS_00176,0.9018,"452.1,87.0;472.8,26.3;442.3,15.9;421.6,76.6",True
dt_wsqqt99t5,TPS_02501,0.9013,"511.5,1028.9;512.0,1003.8;475.0,1003.0;474.4,1028.0",True
dt_wsqqmy377,TPS_00577,0.9009,"214.9,671.2;217.2,598.0;177.4,596.8;175.1,669.9",True
dt_wsqqmxutd,TPS_01401,0.9007,"665.0,611.3;671.8,467.9;628.2,465.9;621.4,609.3",True
dt_wsqqt838p,TPS_00714,0.9002,"766.8,397.4;765.8,352.9;740.3,353.4;741.3,398.0",True
dt_wsqqku6p6,TPS_00183,0.9001,"687.0,480.9;678.5,369.5;637.4,372.6;645.9,484.0",True
dt_wsqqm8t97,TPS_00113,0.9,"753.4,724.1;733.3,683.8;656.3,722.3;676.4,762.5",True
dt_wsqqwt01h,TPS_00995,0.8995,"580.5,448.0;595.5,418.3;523.8,382.1;508.8,411.8",True
dt_wsqqmv1nx,TPS_00039,0.8994,"229.7,363.6;236.4,245.8;187.6,243.0;180.9,360.8",True
dt_wsqqvbcf0,TPS_00952,0.8994,"360.3,251.4;351.2,220.8;269.1,245.3;278.2,275.8",True
dt_wsqqt4eek,TPS_00078,0.8989,"836.1,414.4;833.9,369.5;797.7,371.3;799.9,416.1",True
dt_wsqqq51m5,TPS_00666,0.8982,"531.8,596.6;483.8,553.0;457.9,581.5;505.8,625.1",True
dt_wsqqv38gy,TPS_00089,0.898,"161.0,676.4;160.0,610.1;95.8,611.0;96.8,677.4",True
dt_wsqqmpse2,TPS_00886,0.8977,"570.9,891.1;578.2,840.4;498.0,828.9;490.7,879.7",True
dt_wsqqwn8ve,TPS_00380,0.8976,"525.4,194.4;535.1,158.1;453.9,136.5;444.2,172.9",True
dt_wsqqtbt08,TPS_01118,0.897,"793.2,650.5;802.7,511.0;750.6,507.5;741.1,647.0",True
dt_wsqqmk9z8,TPS_01655,0.897,"302.8,450.9;314.8,395.5;280.2,388.0;268.2,443.4",True
dt_wsqqqm53g,TPS_00133,0.8968,"537.7,856.0;535.7,817.2;437.4,822.2;439.4,861.1",True
dt_wsqqt0gyh,TPS_00156,0.8965,"62.9,612.3;61.7,533.0;-11.9,534.2;-10.7,613.4",True
dt_wsqquukq6,TPS_01015,0.8957,"462.6,693.3;405.6,635.6;376.8,664.1;433.8,721.8",True
dt_wsqqt99vd,TPS_02500,0.8956,"204.5,628.4;210.1,519.6;165.4,517.3;159.8,626.0",True
dt_wsqqt99vd,TPS_02501,0.8912,"972.5,884.1;978.1,776.0;933.5,773.7;927.9,881.8",False
dt_wsqqksj14,TPS_00920,0.8944,"693.3,411.0;633.8,339.7;602.3,366.0;661.8,437.2",True
dt_wsqqky4fs,TPS_02151,0.8939,"607.2,572.9;611.2,532.9;533.9,525.1;529.9,565.1",True
dt_wsqqt6cvk,TPS_00321,0.8937,"843.4,650.2;838.7,611.7;776.0,619.4;780.7,657.8",True
dt_wsqqtmf1c,TPS_00503,0.8936,"615.2,640.5;644.5,576.5;616.0,563.5;586.7,627.5",True
dt_wsqqnp1rf,TPS_00233,0.8935,"451.6,723.3;465.4,688.7;415.6,668.7;401.7,703.4",True
dt_wsqquv1tk,TPS_01987,0.8935,"309.2,80.1;258.1,5.1;226.7,26.4;277.8,101.5",True
dt_wsqqmwc7j,TPS_02493,0.8933,"937.6,309.3;947.5,266.7;836.0,240.8;826.1,283.3",True
dt_wsqqwm2me,TPS_00968,0.8928,"491.6,969.3;500.2,929.2;420.9,912.2;412.3,952.3",True
dt_wsqqmj6z1,TPS_00103,0.8922,"647.0,950.5;622.2,887.3;512.0,930.5;536.7,993.7",True
dt_wsqqt91e7,TPS_02504,0.892,"1013.1,390.8;1011.2,357.0;959.3,359.9;961.1,393.7",True
dt_wsqqt91e7,TPS_00055,0.7972,"245.4,390.7;243.5,356.9;191.1,359.9;193.0,393.7",False
dt_wsqqqj5kg,TPS_00040,0.8915,"240.9,314.1;246.4,215.6;205.5,213.4;200.1,311.9",True
dt_wsqqm5zqe,TPS_00822,0.8911,"503.0,389.4;513.6,349.4;428.6,327.0;418.1,367.1",True
dt_wsqqmkvhp,TPS_00342,0.8908,"757.3,459.9;772.5,377.9;729.2,369.8;713.9,451.9",True
dt_wsqqqn72z,TPS_00403,0.8902,"473.2,648.7;477.6,594.4;439.0,591.3;434.6,645.6",True
dt_wsqqtvdhd,TPS_00115,0.8901,"709.7,345.1;698.9,248.1;657.4,252.7;668.2,349.7",True
dt_wsqqjxnrn,TPS_00359,0.8899,"461.8,401.5;431.9,343.0;395.5,361.5;425.3,420.1",True
dt_wsqqmzugz,TPS_02539,0.8895,"756.7,806.6;768.4,688.7;713.5,683.3;701.8,801.1",True
dt_wsqqmzugz,TPS_01207,0.6974,"248.9,1032.7;253.6,943.9;200.0,941.1;195.3,1029.9",False
dt_wsqqkus9w,TPS_00926,0.8891,"693.9,817.8;676.5,789.7;610.1,831.0;627.5,859.0",True
dt_wsqqqm9jp,TPS_02434,0.8885,"514.3,317.4;511.8,280.5;450.1,284.8;452.7,321.6",True
dt_wsqqwepvv,TPS_00819,0.8881,"354.2,579.9;370.7,486.1;325.2,478.1;308.7,571.8",True
dt_wsqqtq6ws,TPS_00151,0.8879,"380.1,120.2;375.1,78.2;253.6,92.5;258.6,134.5",True
dt_wsqqkzzpr,TPS_00774,0.8875,"768.5,340.2;796.5,231.1;751.0,219.5;723.1,328.6",True
dt_wsqqqrctd,TPS_02461,0.8861,"422.0,101.9;386.3,2.3;352.3,14.4;388.0,114.1",True
dt_wsqqqrctd,TPS_02460,0.8845,"933.9,101.9;898.5,2.3;864.4,14.4;899.9,114.1",False
dt_wsqqqrctd,TPS_02460,0.8291,"933.9,97.2;900.3,3.8;864.4,16.8;897.9,110.1",False
dt_wsqqqrctd,TPS_02461,0.7907,"421.8,97.4;388.3,3.7;352.4,16.6;385.9,110.2",False
dt_wsqqkg321,TPS_00794,0.8858,"859.8,299.7;893.6,239.0;865.4,223.3;831.6,284.0",True
dt_wsqqkwp6y,TPS_00796,0.8858,"464.5,761.3;403.0,708.5;377.2,738.6;438.7,791.4",True
dt_wsqqksvv6,TPS_00965,0.8856,"712.4,374.7;641.4,288.4;612.0,312.6;683.1,398.9",True
dt_wsqqxn7x4,TPS_00838,0.8854,"932.6,535.0;946.9,509.0;866.4,464.7;852.1,490.7",True
dt_wsqqqq5re,TPS_00636,0.8852,"562.5,427.8;561.7,391.1;437.5,393.8;438.3,430.6",True
dt_wsqqmpvw9,TPS_00157,0.8851,"372.1,778.5;379.8,724.7;298.6,713.1;291.0,766.9",True
dt_wsqqn5yyz,TPS_00212,0.8848,"512.5,422.0;498.2,381.2;479.4,387.8;493.6,428.6",True
dt_wsqqqrhc3,TPS_01543,0.8847,"590.0,375.8;588.4,346.7;568.3,347.8;569.9,376.9",True
dt_wsqqx52ts,TPS_01005,0.8844,"587.2,386.0;602.9,352.9;545.5,325.6;529.7,358.7",True
dt_wsqqkvyqx,TPS_01075,0.8844,"1025.0,471.8;1034.7,401.2;996.7,395.9;987.0,466.6",True
dt_wsqqmr9st,TPS_01858,0.8843,"645.1,305.4;655.1,264.7;579.8,246.2;569.8,286.8",True
dt_wsqqmg978,TPS_00131,0.8842,"593.4,877.3;591.8,812.5;486.8,815.0;488.3,879.8",True
dt_wsqqwyhf2,TPS_01025,0.8838,"351.6,236.0;331.5,210.1;277.5,252.0;297.6,277.9",True
dt_wsqqqm14x,TPS_00603,0.8837,"523.7,689.5;522.3,650.7;458.7,653.0;460.1,691.8",True
dt_wsqqw69sd,TPS_02491,0.8836,"203.3,35.6;193.5,-13.9;89.7,6.6;99.5,56.1",True
dt_wsqqw8nt1,TPS_00986,0.883,"392.7,497.8;384.6,456.3;314.4,470.0;322.5,511.5",True
dt_wsqqt3sje,TPS_01574,0.8822,"526.1,671.0;533.6,543.1;492.1,540.7;484.6,668.6",True
dt_wsqqtf3us,TPS_02439,0.8822,"575.1,263.3;573.1,225.5;478.7,230.5;480.7,268.3",True
dt_wsqqkv91f,TPS_01695,0.8819,"456.5,721.9;455.0,679.0;378.2,681.6;379.6,724.5",True
dt_wsqqkv91f,TPS_00931,0.8802,"712.4,209.9;711.0,167.1;634.2,169.6;635.7,212.5",False
dt_wsqqt21jy,TPS_00331,0.8817,"137.7,528.7;154.1,458.4;120.8,450.7;104.4,520.9",True
dt_wsqqkttdc,TPS_00159,0.8816,"664.8,233.5;687.8,190.5;602.2,144.7;579.2,187.7",True
dt_wsqqx0z4s,TPS_00983,0.881,"587.0,41.6;579.9,5.6;543.3,12.9;550.5,48.9",True
dt_wsqqqnesz,TPS_00071,0.8807,"783.7,295.4;787.1,206.7;713.1,203.9;709.7,292.5",True
dt_wsqqxnm81,TPS_01130,0.8807,"600.9,434.5;603.4,401.9;555.7,398.1;553.1,430.8",True
dt_wsqqmw1dg,TPS_00014,0.8806,"755.0,290.0;763.2,149.4;715.3,146.6;707.1,287.2",True
dt_wsqqmzuhg,TPS_00099,0.8803,"779.2,515.9;777.7,484.9;723.7,487.6;725.2,518.5",True
dt_wsqqmx6fm,TPS_00328,0.8785,"683.2,409.9;696.2,372.5;590.2,335.7;577.2,373.1",True
dt_wsqqmx6fm,TPS_00328,0.8375,"683.6,410.7;696.6,372.4;588.6,335.8;575.6,374.1",False
dt_wsqqmwj2e,TPS_00072,0.8777,"528.2,695.4;527.4,594.5;488.3,594.8;489.0,695.7",True
dt_wsqqmxuju,TPS_00306,0.8775,"360.6,455.0;361.1,413.5;217.5,411.8;217.0,453.3",True
dt_wsqqwm2q8,TPS_00968,0.8774,"255.5,747.4;317.4,667.9;274.4,634.5;212.5,713.9",True
dt_wsqqmzm1b,TPS_02550,0.8773,"828.6,244.9;829.7,208.0;761.3,206.0;760.2,242.9",True
dt_wsqqmzm1b,TPS_01237,0.8769,"316.6,756.9;317.7,720.0;249.4,718.0;248.4,754.9",False
dt_wsqqktt33,TPS_00159,0.8772,"145.1,654.1;154.2,552.0;81.4,545.4;72.2,647.6",True
dt_wsqqqwy68,TPS_01621,0.877,"114.7,949.3;98.3,908.8;-0.9,948.9;15.4,989.4",True
dt_wsqqwt009,TPS_00995,0.8769,"364.2,589.7;422.7,508.0;396.0,488.9;337.5,570.6",True
dt_wsqqv1zvz,TPS_00561,0.876,"759.4,416.9;720.4,341.5;685.8,359.4;724.8,434.8",True
dt_wsqqtfq6z,TPS_01172,0.8758,"502.2,756.4;512.7,722.5;424.5,695.3;414.1,729.3",True
dt_wsqqtfq6z,TPS_02436,0.8359,"1017.9,245.2;1028.0,210.9;934.9,183.7;924.9,217.9",False
dt_wsqqx3we0,TPS_00842,0.8756,"323.3,535.4;323.0,479.5;270.9,479.8;271.3,535.7",True
dt_wsqqmyp0g,TPS_00013,0.8755,"729.7,303.3;728.8,220.3;678.8,220.9;679.8,303.9",True
dt_wsqqxn6zc,TPS_01278,0.8754,"600.6,547.7;605.0,509.4;556.6,503.9;552.3,542.2",True
dt_wsqqmvpsw,TPS_00038,0.8753,"203.7,645.4;202.6,552.1;146.7,552.8;147.8,646.1",True
dt_wsqqx6hfg,TPS_00854,0.875,"288.3,912.6;238.1,867.6;208.0,901.3;258.1,946.3",True
dt_wsqqm9h4k,TPS_00382,0.8744,"838.4,757.3;825.3,727.0;780.6,746.2;793.6,776.5",True
dt_wsqqmkv5j,TPS_00342,0.8737,"657.4,749.7;671.5,653.0;580.2,639.7;566.1,736.5",True
dt_wsqqtb9f4,TPS_01152,0.8736,"438.7,447.7;441.5,332.1;385.6,330.8;382.8,446.4",True
dt_wsqqqxf7f,TPS_00148,0.8726,"683.9,309.0;681.8,256.3;644.4,257.7;646.4,310.4",True
dt_wsqqwbyxt,TPS_00162,0.8726,"691.6,658.8;680.3,611.7;568.4,638.6;579.7,685.7",True
dt_wsqqqxmgj,TPS_00336,0.8724,"875.6,699.5;917.8,626.2;872.5,600.1;830.3,673.5",True
dt_wsqqmr2jc,TPS_00332,0.872,"606.8,691.2;652.0,565.1;610.6,550.3;565.4,676.4",True
dt_wsqqt0up0,TPS_00156,0.871,"321.2,311.6;310.6,260.4;214.2,280.3;224.8,331.6",True
dt_wsqqx52g8,TPS_01005,0.8708,"812.3,939.0;833.4,894.0;788.5,873.0;767.5,918.0",True
dt_wsqqqj5mh,TPS_00040,0.8706,"380.2,212.2;377.3,155.3;248.7,161.8;251.6,218.7",True
dt_wsqqwmy46,TPS_00365,0.8704,"146.0,978.6;186.5,884.8;147.1,867.7;106.5,961.6",True
dt_wsqqkttdm,TPS_00159,0.8699,"875.8,339.6;872.9,284.8;801.8,288.6;804.7,343.4",True
dt_wsqqwq1k3,TPS_00499,0.8693,"635.9,232.8;645.7,191.9;518.0,161.3;508.2,202.2",True
dt_wsqqwq1k3,TPS_00499,0.6848,"637.0,232.9;646.6,195.1;523.6,163.9;514.0,201.6",False
dt_wsqqt6krc,TPS_00785,0.8682,"614.4,864.8;614.2,829.5;557.5,829.8;557.7,865.2",True
dt_wsqqme4zd,TPS_00270,0.8673,"661.3,497.1;678.2,368.3;636.8,362.8;619.8,491.7",True
dt_wsqqw8tc7,TPS_00755,0.8673,"776.9,107.4;788.6,67.3;706.0,43.1;694.3,83.2",True
dt_wsqqmnkgj,TPS_02096,0.8673,"421.9,237.8;431.0,198.1;303.3,168.9;294.2,208.5",True
dt_wsqqmw18g,TPS_00014,0.8665,"752.3,880.8;755.4,742.4;716.0,741.6;713.0,879.9",True
dt_wsqqmuszu,TPS_00064,0.8656,"54.9,645.6;53.6,585.5;17.4,586.3;18.8,646.4",True
dt_wsqqtes13,TPS_01221,0.8653,"669.7,110.1;668.7,75.2;609.5,77.0;610.5,111.9",True
dt_wsqqmgrzw,TPS_00001,0.865,"696.1,987.2;658.1,946.4;630.6,972.0;668.7,1012.9",True
dt_wsqqmv9m9,TPS_00549,0.8641,"340.1,682.7;341.8,618.3;304.5,617.4;302.9,681.7",True
dt_wsqqwmzb4,TPS_02041,0.8637,"453.2,553.7;462.7,524.0;430.6,513.7;421.1,543.4",True
dt_wsqqmxusb,TPS_01401,0.8635,"612.7,765.0;611.1,725.4;494.2,730.1;495.8,769.8",True
dt_wsqqkyz54,TPS_02296,0.8629,"699.3,319.6;706.3,278.9;606.0,261.8;599.1,302.5",True
dt_wsqqwg9t1,TPS_00820,0.8616,"660.8,812.9;658.1,771.7;590.7,776.2;593.5,817.4",True
dt_wsqqkg0zp,TPS_00794,0.8615,"220.6,624.8;246.8,579.5;220.2,564.2;194.1,609.5",True
dt_wsqqt49eq,TPS_00711,0.8588,"523.2,133.4;520.8,82.8;371.2,89.9;373.6,140.5",True
dt_wsqquwxq5,TPS_01013,0.8584,"260.1,616.9;235.0,563.8;197.3,581.6;222.5,634.7",True
dt_wsqqqnet3,TPS_00071,0.8583,"368.4,184.0;366.0,147.0;288.3,152.0;290.6,189.0",True
dt_wsqqqxf4u,TPS_00148,0.8582,"324.2,559.2;327.8,506.0;290.0,503.4;286.3,556.6",True
dt_wsqqt3djq,TPS_00143,0.8581,"453.9,425.0;451.8,384.6;423.7,386.0;425.8,426.5",True
dt_wsqqmwsyg,TPS_00042,0.857,"1039.7,515.5;1031.8,422.0;966.9,427.5;974.8,521.0",True
dt_wsqqtptqh,TPS_00154,0.8563,"39.6,445.6;8.2,407.7;-28.8,438.3;2.7,476.3",True
dt_wsqqm5d89,TPS_01054,0.856,"931.0,199.1;929.0,150.4;834.5,154.3;836.5,202.9",True
dt_wsqqm5d89,TPS_00385,0.8229,"419.0,455.1;417.0,406.4;322.5,410.2;324.5,458.9",False
dt_wsqqrrmer,TPS_00194,0.8541,"731.7,564.8;703.9,515.0;676.3,530.4;704.2,580.2",True
dt_wsqqv205f,TPS_00959,0.854,"221.6,356.8;198.1,323.9;112.8,384.8;136.2,417.7",True
dt_wsqqt8x4c,TPS_00625,0.8536,"394.9,161.4;394.0,123.0;267.0,126.1;267.9,164.5",True
dt_wsqqmv92r,TPS_00571,0.8532,"746.4,398.1;752.1,294.1;710.4,291.8;704.7,395.9",True
dt_wsqqqm97c,TPS_02434,0.8526,"649.8,629.4;645.7,593.1;587.0,599.8;591.2,636.1",True
dt_wsqqwm2rw,TPS_00968,0.8521,"756.6,442.9;659.8,357.6;627.9,393.8;724.7,479.0",True
dt_wsqqqn00g,TPS_00128,0.8514,"529.5,13.5;528.6,-6.9;457.0,-3.7;457.9,16.7",True
dt_wsqqmx1wt,TPS_00706,0.8513,"658.3,440.3;658.8,354.5;621.3,354.3;620.8,440.1",True
dt_wsqqnmmn8,TPS_02432,0.8513,"37.6,213.3;20.0,173.8;-16.3,189.9;1.3,229.4",True
dt_wsqqt28w7,TPS_00152,0.8508,"986.0,525.6;1002.2,445.0;953.5,435.2;937.3,515.8",True
dt_wsqqme4sw,TPS_00646,0.8508,"730.2,814.0;732.7,746.0;622.3,741.9;619.8,810.0",True
dt_wsqqt899y,TPS_00136,0.8502,"726.1,745.6;724.0,699.5;613.1,704.4;615.2,750.6",True
dt_wsqqn7cnv,TPS_00033,0.8501,"399.6,861.4;390.3,838.0;354.7,852.1;364.0,875.5",True
dt_wsqqt2td7,TPS_00132,0.85,"239.6,580.0;236.3,497.3;178.4,499.6;181.7,582.3",True
dt_wsqqkszy3,TPS_01059,0.8479,"829.3,338.0;866.0,268.2;835.9,252.4;799.2,322.1",True
dt_wsqqx134w,TPS_01739,0.8466,"727.5,607.4;709.5,566.6;635.8,599.0;653.7,639.8",True
dt_wsqqmtkut,TPS_01389,0.8465,"340.3,639.3;340.8,594.9;309.8,594.5;309.2,638.9",True
dt_wsqqmzc8j,TPS_02537,0.846,"672.4,317.7;671.1,273.1;535.5,277.3;536.9,321.9",True
dt_wsqqmzc8j,TPS_02538,0.8415,"160.4,829.6;158.9,785.0;23.6,789.4;25.1,834.0",False
dt_wsqqmzc8j,TPS_02538,0.6624,"162.1,828.4;159.5,784.2;31.6,791.7;34.2,835.9",False
dt_wsqqmzc8j,TPS_02537,0.633,"674.2,316.4;671.6,272.2;543.5,279.6;546.1,323.8",False
dt_wsqqqxjkd,TPS_00802,0.8451,"693.6,693.5;725.1,647.7;699.5,630.0;667.9,675.9",True
dt_wsqqmh2pb,TPS_00824,0.8442,"293.7,363.0;308.3,285.0;265.5,277.0;250.9,355.0",True
dt_wsqqkyqb6,TPS_00119,0.8441,"168.3,572.9;208.0,427.5;171.3,417.4;131.6,562.9",True
dt_wsqqkyz8r,TPS_00280,0.844,"558.1,615.4;564.5,578.8;443.8,557.7;437.4,594.2",True
dt_wsqqt49ef,TPS_00711,0.8439,"189.7,24.0;208.8,-3.3;188.3,-17.7;169.2,9.6",True
dt_wsqqqtbjr,TPS_00660,0.842,"736.1,522.0;713.2,491.9;675.5,520.7;698.5,550.7",True
dt_wsqqmjt81,TPS_00067,0.8416,"165.8,177.6;169.3,137.5;45.2,126.7;41.7,166.8",True
dt_wsqqmjt81,TPS_00067,0.6445,"170.1,177.3;172.9,138.0;43.5,128.6;40.6,167.8",False
dt_wsqqt3xtc,TPS_01452,0.8406,"439.6,256.0;437.1,218.3;327.4,225.6;330.0,263.3",True
dt_wsqqv587x,TPS_00884,0.8405,"780.3,316.8;727.1,248.8;698.0,271.5;751.1,339.5",True
dt_wsqqqne7z,TPS_00071,0.8403,"268.5,618.5;274.8,515.5;237.4,513.2;231.2,616.2",True
dt_wsqqt646s,TPS_00324,0.8401,"607.6,775.5;607.9,738.0;537.2,737.3;536.8,774.8",True
dt_wsqqqxfhn,TPS_00148,0.8387,"427.7,220.7;423.2,181.7;368.7,187.9;373.2,227.0",True
dt_wsqqkvd94,TPS_00919,0.8382,"653.5,427.3;666.6,332.1;630.3,327.1;617.2,422.3",True
dt_wsqqm9hmy,TPS_00017,0.8377,"243.8,64.1;220.9,-7.1;65.7,42.8;88.6,114.0",True
dt_wsqqtc9us,TPS_00135,0.8369,"798.4,389.9;805.1,259.4;764.7,257.3;758.0,387.8",True
dt_wsqqt5eex,TPS_00465,0.8367,"476.7,272.4;482.1,153.3;440.5,151.4;435.1,270.5",True
