id,lat,lon,n_nodes,source,zoom,grid
TPS_00774,25.048636,121.50763,2,taipei_udd_Image_2025,21,4
TPS_00775,25.048153,121.509996,2,taipei_udd_Image_2025,21,4
TPS_00776,25.050175,121.510519,2,taipei_udd_Image_2025,21,4
TPS_00777,25.047254,121.513273,2,taipei_udd_Image_2025,21,4
TPS_00778,25.091359,121.500296,2,taipei_udd_Image_2025,21,4
TPS_00779,25.089394,121.503778,2,taipei_udd_Image_2025,21,4
TPS_00780,25.062985,121.514752,2,taipei_udd_Image_2025,21,4
TPS_00781,25.058427,121.518201,2,taipei_udd_Image_2025,21,4
TPS_00782,25.058199,121.513656,2,taipei_udd_Image_2025,21,4
TPS_00783,25.062816,121.520832,2,taipei_udd_Image_2025,21,4
TPS_00784,25.061188,121.527441,2,taipei_udd_Image_2025,21,4
TPS_00785,25.062689,121.52563,2,taipei_udd_Image_2025,21,4
TPS_00786,25.096542,121.532131,2,taipei_udd_Image_2025,21,4
TPS_00787,25.08959,121.51987,2,taipei_udd_Image_2025,21,4
TPS_00788,25.089903,121.518399,2,taipei_udd_Image_2025,21,4
TPS_00789,25.09609,121.514023,2,taipei_udd_Image_2025,21,4
TPS_00790,25.098952,121.512862,2,taipei_udd_Image_2025,21,4
TPS_00791,25.03125,121.504158,2,taipei_udd_Image_2025,21,4
TPS_00792,25.027555,121.494488,2,taipei_udd_Image_2025,21,4
TPS_00793,25.022303,121.498152,2,taipei_udd_Image_2025,21,4
TPS_00794,25.022661,121.499368,2,taipei_udd_Image_2025,21,4
TPS_00795,25.035524,121.490834,2,taipei_udd_Image_2025,21,4
TPS_00796,25.03851,121.497149,2,taipei_udd_Image_2025,21,4
TPS_00797,25.040079,121.497902,2,taipei_udd_Image_2025,21,4
TPS_00798,25.032868,121.492108,2,taipei_udd_Image_2025,21,4
TPS_00799,25.066726,121.578496,2,taipei_udd_Image_2025,21,4
TPS_00800,25.067958,121.581562,2,taipei_udd_Image_2025,21,4
TPS_00801,25.026186,121.533626,2,taipei_udd_Image_2025,21,4
TPS_00802,25.044212,121.581944,2,taipei_udd_Image_2025,21,4
TPS_00803,25.062951,121.512174,2,taipei_udd_Image_2025,21,4
TPS_00804,25.067256,121.513719,2,taipei_udd_Image_2025,21,4
TPS_00805,25.000591,121.543207,2,taipei_udd_Image_2025,21,4
TPS_00806,24.99988,121.554081,2,taipei_udd_Image_2025,21,4
TPS_00807,25.003651,121.556333,2,taipei_udd_Image_2025,21,4
TPS_00808,25.004243,121.570306,2,taipei_udd_Image_2025,21,4
TPS_00809,25.032343,121.522557,2,taipei_udd_Image_2025,21,4
TPS_00810,24.999456,121.544004,2,taipei_udd_Image_2025,21,4
TPS_00811,24.999311,121.557463,2,taipei_udd_Image_2025,21,4
TPS_00812,24.997764,121.559228,2,taipei_udd_Image_2025,21,4
TPS_00813,25.000203,121.556015,2,taipei_udd_Image_2025,21,4
TPS_00814,25.002209,121.555429,2,taipei_udd_Image_2025,21,4
TPS_00815,24.998066,121.558854,2,taipei_udd_Image_2025,21,4
TPS_00816,25.020386,121.534041,2,taipei_udd_Image_2025,21,4
TPS_00817,25.061796,121.578035,2,taipei_udd_Image_2025,21,4
TPS_00818,25.064818,121.585643,2,taipei_udd_Image_2025,21,4
TPS_00819,25.066286,121.585739,2,taipei_udd_Image_2025,21,4
TPS_00820,25.069049,121.587825,2,taipei_udd_Image_2025,21,4
TPS_00821,25.031219,121.502274,2,taipei_udd_Image_2025,21,4
TPS_00822,25.026484,121.518951,2,taipei_udd_Image_2025,21,4
TPS_00823,25.029008,121.512096,2,taipei_udd_Image_2025,21,4
TPS_00824,25.029512,121.508893,2,taipei_udd_Image_2025,21,4
TPS_00825,25.028504,121.510169,2,taipei_udd_Image_2025,21,4
TPS_00826,25.028162,121.510796,2,taipei_udd_Image_2025,21,4
TPS_00827,25.029696,121.502305,2,taipei_udd_Image_2025,21,4
TPS_00828,25.02772,121.500504,2,taipei_udd_Image_2025,21,4
TPS_00829,25.033895,121.493012,2,taipei_udd_Image_2025,21,4
TPS_00830,25.086693,121.562689,2,taipei_udd_Image_2025,21,4
TPS_00831,25.086403,121.568026,2,taipei_udd_Image_2025,21,4
TPS_00832,25.078609,121.578943,2,taipei_udd_Image_2025,21,4
TPS_00833,25.078544,121.583597,2,taipei_udd_Image_2025,21,4
TPS_00834,25.078812,121.587953,2,taipei_udd_Image_2025,21,4
TPS_00835,25.067919,121.617413,2,taipei_udd_Image_2025,21,4
TPS_00836,25.068231,121.616222,2,taipei_udd_Image_2025,21,4
TPS_00837,25.071958,121.608833,2,taipei_udd_Image_2025,21,4
TPS_00838,25.084326,121.60139,2,taipei_udd_Image_2025,21,4
TPS_00839,25.081985,121.6065,2,taipei_udd_Image_2025,21,4
TPS_00840,25.073162,121.606166,2,taipei_udd_Image_2025,21,4
TPS_00841,25.000202,121.583566,2,taipei_udd_Image_2025,21,4
TPS_00842,25.057586,121.616801,2,taipei_udd_Image_2025,21,4
TPS_00843,25.057953,121.592749,2,taipei_udd_Image_2025,21,4
TPS_00844,25.050424,121.594021,2,taipei_udd_Image_2025,21,4
TPS_00845,25.054821,121.594592,2,taipei_udd_Image_2025,21,4
TPS_00846,25.058097,121.616836,2,taipei_udd_Image_2025,21,4
TPS_00847,25.056302,121.61961,2,taipei_udd_Image_2025,21,4
TPS_00848,25.052355,121.609073,2,taipei_udd_Image_2025,21,4
TPS_00849,25.059062,121.619492,2,taipei_udd_Image_2025,21,4
TPS_00850,25.110038,121.511796,2,taipei_udd_Image_2025,21,4
TPS_00851,25.108732,121.525261,2,taipei_udd_Image_2025,21,4
TPS_00852,25.061032,121.61803,2,taipei_udd_Image_2025,21,4
TPS_00853,25.059349,121.616567,2,taipei_udd_Image_2025,21,4
TPS_00854,25.060527,121.614465,2,taipei_udd_Image_2025,21,4
TPS_00855,25.068946,121.586017,2,taipei_udd_Image_2025,21,4
TPS_00856,25.060621,121.591338,2,taipei_udd_Image_2025,21,4
TPS_00857,25.048021,121.585066,2,taipei_udd_Image_2025,21,4
TPS_00858,25.063808,121.611153,2,taipei_udd_Image_2025,21,4
TPS_00859,25.060476,121.596868,2,taipei_udd_Image_2025,21,4
TPS_00860,25.121955,121.486267,2,taipei_udd_Image_2025,21,4
TPS_00861,25.067739,121.611806,2,taipei_udd_Image_2025,21,4
TPS_00862,25.051978,121.616081,2,taipei_udd_Image_2025,21,4
TPS_00863,25.051186,121.593732,2,taipei_udd_Image_2025,21,4
TPS_00864,25.054795,121.582505,2,taipei_udd_Image_2025,21,4
TPS_00865,25.068372,121.618257,2,taipei_udd_Image_2025,21,4
TPS_00866,25.08265,121.556341,2,taipei_udd_Image_2025,21,4
TPS_00867,25.084653,121.556295,2,taipei_udd_Image_2025,21,4
TPS_00868,25.083939,121.556339,2,taipei_udd_Image_2025,21,4
TPS_00869,25.079241,121.556313,2,taipei_udd_Image_2025,21,4
TPS_00870,25.076119,121.563157,2,taipei_udd_Image_2025,21,4
TPS_00871,25.097944,121.534437,2,taipei_udd_Image_2025,21,4
TPS_00872,25.100033,121.55007,2,taipei_udd_Image_2025,21,4
TPS_00873,25.044035,121.521316,2,taipei_udd_Image_2025,21,4
TPS_00874,25.04776,121.522252,2,taipei_udd_Image_2025,21,4
TPS_00875,25.048828,121.615846,2,taipei_udd_Image_2025,21,4
TPS_00876,25.047684,121.615707,2,taipei_udd_Image_2025,21,4
TPS_00877,25.052775,121.612616,2,taipei_udd_Image_2025,21,4
TPS_00878,25.08283,121.605458,2,taipei_udd_Image_2025,21,4
TPS_00879,25.132688,121.497539,2,taipei_udd_Image_2025,21,4
TPS_00880,25.074098,121.601841,2,taipei_udd_Image_2025,21,4
TPS_00881,25.110008,121.520251,2,taipei_udd_Image_2025,21,4
TPS_00882,25.118077,121.517514,2,taipei_udd_Image_2025,21,4
TPS_00883,25.114372,121.507197,2,taipei_udd_Image_2025,21,4
TPS_00884,25.112454,121.509293,2,taipei_udd_Image_2025,21,4
TPS_00885,25.121738,121.526787,2,taipei_udd_Image_2025,21,4
TPS_00886,25.046824,121.515019,2,taipei_udd_Image_2025,21,4
TPS_00887,25.046205,121.517512,2,taipei_udd_Image_2025,21,4
TPS_00888,25.048369,121.508721,2,taipei_udd_Image_2025,21,4
TPS_00889,25.044477,121.52525,2,taipei_udd_Image_2025,21,4
TPS_00890,25.095026,121.524623,2,taipei_udd_Image_2025,21,4
TPS_00891,25.083783,121.550833,2,taipei_udd_Image_2025,21,4
TPS_00892,25.082071,121.548814,2,taipei_udd_Image_2025,21,4
TPS_00893,25.079989,121.552105,2,taipei_udd_Image_2025,21,4
TPS_00894,25.07794,121.534995,2,taipei_udd_Image_2025,21,4
TPS_00895,25.079381,121.539125,2,taipei_udd_Image_2025,21,4
TPS_00896,25.060274,121.579209,2,taipei_udd_Image_2025,21,4
TPS_00897,25.062663,121.584714,2,taipei_udd_Image_2025,21,4
TPS_00898,25.060593,121.582655,2,taipei_udd_Image_2025,21,4
TPS_00899,24.992781,121.543334,2,taipei_udd_Image_2025,21,4
TPS_00900,24.989866,121.540947,2,taipei_udd_Image_2025,21,4
TPS_00901,24.988069,121.553793,2,taipei_udd_Image_2025,21,4
TPS_00902,24.986932,121.566788,2,taipei_udd_Image_2025,21,4
TPS_00903,25.059235,121.513635,2,taipei_udd_Image_2025,21,4
TPS_00904,25.056928,121.510738,2,taipei_udd_Image_2025,21,4
TPS_00905,25.05822,121.511503,2,taipei_udd_Image_2025,21,4
TPS_00906,25.060211,121.518234,2,taipei_udd_Image_2025,21,4
TPS_00907,25.110754,121.494369,2,taipei_udd_Image_2025,21,4
TPS_00908,25.036054,121.506539,2,taipei_udd_Image_2025,21,4
TPS_00909,24.99417,121.541132,2,taipei_udd_Image_2025,21,4
TPS_00910,24.988184,121.555117,2,taipei_udd_Image_2025,21,4
TPS_00911,25.080701,121.590882,2,taipei_udd_Image_2025,21,4
TPS_00912,24.988508,121.556592,2,taipei_udd_Image_2025,21,4
TPS_00913,24.986737,121.545362,2,taipei_udd_Image_2025,21,4
TPS_00914,24.986752,121.545999,2,taipei_udd_Image_2025,21,4
TPS_00915,25.028721,121.494321,2,taipei_udd_Image_2025,21,4
TPS_00916,25.033402,121.505292,2,taipei_udd_Image_2025,21,4
TPS_00917,25.02856,121.489029,2,taipei_udd_Image_2025,21,4
TPS_00918,25.026335,121.500462,2,taipei_udd_Image_2025,21,4
TPS_00919,25.035227,121.501219,2,taipei_udd_Image_2025,21,4
TPS_00920,25.026933,121.493744,2,taipei_udd_Image_2025,21,4
TPS_00921,25.03453,121.505665,2,taipei_udd_Image_2025,21,4
TPS_00922,25.031182,121.500583,2,taipei_udd_Image_2025,21,4
TPS_00923,25.033275,121.502236,2,taipei_udd_Image_2025,21,4
TPS_00924,25.032673,121.495944,2,taipei_udd_Image_2025,21,4
TPS_00925,25.030646,121.507227,2,taipei_udd_Image_2025,21,4
TPS_00926,25.030047,121.504147,2,taipei_udd_Image_2025,21,4
TPS_00927,25.031337,121.490752,2,taipei_udd_Image_2025,21,4
TPS_00928,25.032985,121.500531,2,taipei_udd_Image_2025,21,4
TPS_00929,25.031007,121.493982,2,taipei_udd_Image_2025,21,4
TPS_00930,25.036924,121.495693,2,taipei_udd_Image_2025,21,4
TPS_00931,25.035139,121.499117,2,taipei_udd_Image_2025,21,4
TPS_00932,25.036802,121.505078,2,taipei_udd_Image_2025,21,4
TPS_00933,25.032059,121.491389,2,taipei_udd_Image_2025,21,4
TPS_00934,25.049051,121.588179,2,taipei_udd_Image_2025,21,4
TPS_00935,25.049261,121.589117,2,taipei_udd_Image_2025,21,4
TPS_00936,25.068542,121.615093,2,taipei_udd_Image_2025,21,4
TPS_00937,25.039489,121.528754,2,taipei_udd_Image_2025,21,4
TPS_00938,25.039534,121.517747,2,taipei_udd_Image_2025,21,4
TPS_00939,25.136848,121.546364,2,taipei_udd_Image_2025,21,4
TPS_00940,25.121513,121.531552,2,taipei_udd_Image_2025,21,4
TPS_00941,25.120222,121.531056,2,taipei_udd_Image_2025,21,4
TPS_00942,25.118143,121.53641,2,taipei_udd_Image_2025,21,4
TPS_00943,25.107644,121.530163,2,taipei_udd_Image_2025,21,4
TPS_00944,25.116424,121.539065,2,taipei_udd_Image_2025,21,4
TPS_00945,25.105609,121.528983,2,taipei_udd_Image_2025,21,4
TPS_00946,25.114917,121.532932,2,taipei_udd_Image_2025,21,4
TPS_00947,25.112741,121.533559,2,taipei_udd_Image_2025,21,4
TPS_00948,25.034844,121.568363,2,taipei_udd_Image_2025,21,4
TPS_00949,25.04312,121.518924,2,taipei_udd_Image_2025,21,4
TPS_00950,25.096781,121.54713,2,taipei_udd_Image_2025,21,4
TPS_00951,25.101635,121.552438,2,taipei_udd_Image_2025,21,4
TPS_00952,25.097115,121.544248,2,taipei_udd_Image_2025,21,4
TPS_00953,25.096812,121.520901,2,taipei_udd_Image_2025,21,4
TPS_00954,25.094553,121.522533,2,taipei_udd_Image_2025,21,4
TPS_00955,25.104253,121.526639,2,taipei_udd_Image_2025,21,4
TPS_00956,25.097788,121.513331,2,taipei_udd_Image_2025,21,4
TPS_00957,25.091849,121.517721,2,taipei_udd_Image_2025,21,4
TPS_00958,25.092455,121.518654,2,taipei_udd_Image_2025,21,4
TPS_00959,25.093371,121.520036,2,taipei_udd_Image_2025,21,4
TPS_00960,25.071878,121.589757,2,taipei_udd_Image_2025,21,4
TPS_00961,24.993506,121.559116,2,taipei_udd_Image_2025,21,4
TPS_00962,25.035584,121.503835,2,taipei_udd_Image_2025,21,4
TPS_00963,25.03031,121.500535,2,taipei_udd_Image_2025,21,4
TPS_00964,25.030526,121.493457,2,taipei_udd_Image_2025,21,4
TPS_00965,25.031758,121.494793,2,taipei_udd_Image_2025,21,4
TPS_00966,25.069665,121.5834,2,taipei_udd_Image_2025,21,4
TPS_00967,25.083269,121.563517,2,taipei_udd_Image_2025,21,4
TPS_00968,25.078857,121.564284,2,taipei_udd_Image_2025,21,4
TPS_00969,25.071521,121.589782,2,taipei_udd_Image_2025,21,4
TPS_00970,25.084454,121.561181,2,taipei_udd_Image_2025,21,4
TPS_00971,25.077455,121.589956,2,taipei_udd_Image_2025,21,4
TPS_00972,25.078519,121.581169,2,taipei_udd_Image_2025,21,4
TPS_00973,25.081942,121.551399,2,taipei_udd_Image_2025,21,4
TPS_00974,25.073708,121.606013,2,taipei_udd_Image_2025,21,4
TPS_00975,25.079809,121.577138,2,taipei_udd_Image_2025,21,4
TPS_00976,25.079022,121.576595,2,taipei_udd_Image_2025,21,4
TPS_00977,25.065089,121.572325,2,taipei_udd_Image_2025,21,4
TPS_00978,25.003201,121.541211,2,taipei_udd_Image_2025,21,4
TPS_00979,25.081212,121.548598,2,taipei_udd_Image_2025,21,4
TPS_00980,25.048921,121.577771,2,taipei_udd_Image_2025,21,4
TPS_00981,25.049494,121.580087,2,taipei_udd_Image_2025,21,4
TPS_00982,25.049517,121.577772,2,taipei_udd_Image_2025,21,4
TPS_00983,25.05317,121.606455,2,taipei_udd_Image_2025,21,4
TPS_00984,25.052218,121.607918,2,taipei_udd_Image_2025,21,4
TPS_00985,25.053363,121.607711,2,taipei_udd_Image_2025,21,4
TPS_00986,25.049647,121.583815,2,taipei_udd_Image_2025,21,4
TPS_00987,25.052994,121.605366,2,taipei_udd_Image_2025,21,4
TPS_00988,25.052692,121.603376,2,taipei_udd_Image_2025,21,4
TPS_00989,25.04868,121.586597,2,taipei_udd_Image_2025,21,4
TPS_00990,25.051719,121.603563,2,taipei_udd_Image_2025,21,4
TPS_00991,25.050509,121.508163,2,taipei_udd_Image_2025,21,4
TPS_00992,25.065184,121.590253,2,taipei_udd_Image_2025,21,4
TPS_00993,25.063113,121.584982,2,taipei_udd_Image_2025,21,4
TPS_00994,25.085005,121.574642,2,taipei_udd_Image_2025,21,4
TPS_00995,25.076353,121.574915,2,taipei_udd_Image_2025,21,4
TPS_00996,25.13353,121.501948,2,taipei_udd_Image_2025,21,4
TPS_00997,25.081197,121.54444,2,taipei_udd_Image_2025,21,4
TPS_00998,25.07925,121.552296,2,taipei_udd_Image_2025,21,4
TPS_00999,25.078032,121.530294,2,taipei_udd_Image_2025,21,4
TPS_01000,25.070414,121.590246,2,taipei_udd_Image_2025,21,4
TPS_01001,25.068898,121.592799,2,taipei_udd_Image_2025,21,4
TPS_01002,25.069005,121.589223,2,taipei_udd_Image_2025,21,4
TPS_01003,25.067564,121.590715,2,taipei_udd_Image_2025,21,4
TPS_01004,25.066084,121.590517,2,taipei_udd_Image_2025,21,4
TPS_01005,25.067537,121.59753,2,taipei_udd_Image_2025,21,4
TPS_01006,25.06693,121.600472,2,taipei_udd_Image_2025,21,4
TPS_01007,25.050544,121.589469,2,taipei_udd_Image_2025,21,4
TPS_01008,25.070403,121.611268,2,taipei_udd_Image_2025,21,4
TPS_01009,25.072576,121.605169,2,taipei_udd_Image_2025,21,4
TPS_01010,25.03042,121.505926,2,taipei_udd_Image_2025,21,4
TPS_01011,25.072265,121.608113,2,taipei_udd_Image_2025,21,4
TPS_01012,25.072828,121.606893,2,taipei_udd_Image_2025,21,4
TPS_01013,25.129598,121.49705,2,taipei_udd_Image_2025,21,4
TPS_01014,25.136079,121.497171,2,taipei_udd_Image_2025,21,4
TPS_01015,25.117345,121.503878,2,taipei_udd_Image_2025,21,4
TPS_01016,25.137083,121.501049,2,taipei_udd_Image_2025,21,4
TPS_01017,25.021572,121.498675,2,taipei_udd_Image_2025,21,4
TPS_01018,25.034406,121.498765,2,taipei_udd_Image_2025,21,4
TPS_01019,24.996227,121.535698,2,taipei_udd_Image_2025,21,4
TPS_01020,24.986978,121.547318,2,taipei_udd_Image_2025,21,4
TPS_01021,24.988742,121.557721,2,taipei_udd_Image_2025,21,4
TPS_01022,24.99492,121.571766,2,taipei_udd_Image_2025,21,4
TPS_01023,24.998184,121.57459,2,taipei_udd_Image_2025,21,4
TPS_01024,25.073472,121.604092,2,taipei_udd_Image_2025,21,4
TPS_01025,25.082064,121.592349,2,taipei_udd_Image_2025,21,4
TPS_01026,25.082383,121.59669,2,taipei_udd_Image_2025,21,4
TPS_01027,25.084687,121.598703,2,taipei_udd_Image_2025,21,4
TPS_01028,25.08065,121.598219,2,taipei_udd_Image_2025,21,4
TPS_01029,25.118682,121.51998,2,taipei_udd_Image_2025,21,4
TPS_01030,25.050186,121.520097,2,taipei_udd_Image_2025,21,4
TPS_01031,25.048076,121.511285,2,taipei_udd_Image_2025,21,4
TPS_01032,25.024229,121.500221,2,taipei_udd_Image_2025,21,4
TPS_01033,25.025382,121.500439,2,taipei_udd_Image_2025,21,4
TPS_01034,25.083002,121.593584,2,taipei_udd_Image_2025,21,4
TPS_01035,25.075004,121.583688,2,taipei_udd_Image_2025,21,4
TPS_01036,25.020147,121.497785,2,taipei_udd_Image_2025,21,4
TPS_01037,25.026671,121.527586,2,taipei_udd_Image_2025,21,4
TPS_01038,25.073145,121.589881,2,taipei_udd_Image_2025,21,4
TPS_01039,25.083487,121.595707,2,taipei_udd_Image_2025,21,4
TPS_01040,25.09696,121.532934,2,taipei_udd_Image_2025,21,4
TPS_01041,25.001974,121.542002,2,taipei_udd_Image_2025,21,4
TPS_01042,25.003896,121.540743,2,taipei_udd_Image_2025,21,4
TPS_01043,25.026486,121.554945,2,taipei_udd_Image_2025,21,4
TPS_01044,24.998756,121.544188,2,taipei_udd_Image_2025,21,4
TPS_01045,24.998964,121.557967,2,taipei_udd_Image_2025,21,4
TPS_01046,24.98952,121.559802,2,taipei_udd_Image_2025,21,4
TPS_01047,24.998508,121.544648,2,taipei_udd_Image_2025,21,4
TPS_01048,24.993783,121.544599,2,taipei_udd_Image_2025,21,4
TPS_01049,25.023091,121.516851,2,taipei_udd_Image_2025,21,4
TPS_01050,25.033296,121.520456,2,taipei_udd_Image_2025,21,4
TPS_01051,24.992134,121.540515,2,taipei_udd_Image_2025,21,4
TPS_01052,25.094812,121.523676,2,taipei_udd_Image_2025,21,4
TPS_01053,25.021054,121.525165,2,taipei_udd_Image_2025,21,4
TPS_01054,25.024045,121.511985,2,taipei_udd_Image_2025,21,4
TPS_01055,25.031985,121.506985,2,taipei_udd_Image_2025,21,4
TPS_01056,25.03042,121.568317,2,taipei_udd_Image_2025,21,4
TPS_01057,25.032329,121.5047,2,taipei_udd_Image_2025,21,4
TPS_01058,25.029194,121.504737,2,taipei_udd_Image_2025,21,4
TPS_01059,25.032,121.497312,2,taipei_udd_Image_2025,21,4
TPS_01060,25.04196,121.535334,2,taipei_udd_Image_2025,21,4
TPS_01061,25.026964,121.523937,2,taipei_udd_Image_2025,21,4
TPS_01062,25.049788,121.591305,2,taipei_udd_Image_2025,21,4
TPS_01063,25.137007,121.499106,2,taipei_udd_Image_2025,21,4
TPS_01064,25.116228,121.505106,2,taipei_udd_Image_2025,21,4
TPS_01065,25.025008,121.491497,2,taipei_udd_Image_2025,21,4
TPS_01066,25.025901,121.492522,2,taipei_udd_Image_2025,21,4
TPS_01067,25.028586,121.493365,2,taipei_udd_Image_2025,21,4
TPS_01068,25.030141,121.496328,2,taipei_udd_Image_2025,21,4
TPS_01069,25.06255,121.530337,2,taipei_udd_Image_2025,21,4
TPS_01070,25.077775,121.538128,2,taipei_udd_Image_2025,21,4
TPS_01071,25.077804,121.537642,2,taipei_udd_Image_2025,21,4
TPS_01072,25.077388,121.547686,2,taipei_udd_Image_2025,21,4
TPS_01073,25.079031,121.599565,2,taipei_udd_Image_2025,21,4
TPS_01074,24.9877,121.551314,2,taipei_udd_Image_2025,21,4
TPS_01075,25.037563,121.506367,2,taipei_udd_Image_2025,21,4
TPS_01076,25.064426,121.590277,2,taipei_udd_Image_2025,21,4
TPS_01077,25.051758,121.60393,2,taipei_udd_Image_2025,21,4
TPS_01078,25.030196,121.505008,2,taipei_udd_Image_2025,21,4
TPS_01079,25.034414,121.512865,2,taipei_udd_Image_2025,21,4
TPS_01080,25.095404,121.526297,2,taipei_udd_Image_2025,21,4
TPS_01081,25.040901,121.518149,2,taipei_udd_Image_2025,21,4
TPS_01082,25.040543,121.518171,2,taipei_udd_Image_2025,21,4
TPS_01083,25.109874,121.512179,2,taipei_udd_Image_2025,21,4
TPS_01084,25.106146,121.51661,2,taipei_udd_Image_2025,21,4
TPS_01085,25.106891,121.515627,2,taipei_udd_Image_2025,21,4
TPS_01086,25.105396,121.517602,2,taipei_udd_Image_2025,21,4
TPS_01087,25.110663,121.53064,2,taipei_udd_Image_2025,21,4
TPS_01088,25.113474,121.537308,2,taipei_udd_Image_2025,21,4
TPS_01089,25.112951,121.526621,2,taipei_udd_Image_2025,21,4
TPS_01090,25.002079,121.561652,2,taipei_udd_Image_2025,21,4
TPS_01091,25.00138,121.567685,2,taipei_udd_Image_2025,21,4
TPS_01092,25.072044,121.513794,2,taipei_udd_Image_2025,21,4
TPS_01093,25.093982,121.497765,2,taipei_udd_Image_2025,21,4
TPS_01094,24.991593,121.540279,2,taipei_udd_Image_2025,21,4
TPS_01095,25.076155,121.621174,2,taipei_udd_Image_2025,21,4
TPS_01096,25.03163,121.51908,2,taipei_udd_Image_2025,21,4
TPS_01097,25.050774,121.615613,2,taipei_udd_Image_2025,21,4
TPS_01098,25.04369,121.56762,2,taipei_udd_Image_2025,21,4
TPS_01099,25.017113,121.560148,2,taipei_udd_Image_2025,21,4
TPS_01100,25.015342,121.561255,2,taipei_udd_Image_2025,21,4
TPS_01101,25.038341,121.537694,2,taipei_udd_Image_2025,21,4
TPS_01102,25.051932,121.517332,2,taipei_udd_Image_2025,21,4
TPS_01103,24.997266,121.573553,2,taipei_udd_Image_2025,21,4
TPS_01104,25.024279,121.516731,2,taipei_udd_Image_2025,21,4
TPS_01105,25.068779,121.613947,2,taipei_udd_Image_2025,21,4
TPS_01106,25.036944,121.505856,2,taipei_udd_Image_2025,21,4
TPS_01107,25.024804,121.544756,2,taipei_udd_Image_2025,21,4
TPS_01108,25.034429,121.50414,2,taipei_udd_Image_2025,21,4
TPS_01109,25.023959,121.534626,2,taipei_udd_Image_2025,21,4
TPS_01110,24.997782,121.574132,2,taipei_udd_Image_2025,21,4
TPS_01111,24.992421,121.571277,2,taipei_udd_Image_2025,21,4
TPS_01112,25.064861,121.533056,2,taipei_udd_Image_2025,21,4
TPS_01113,25.035198,121.50232,2,taipei_udd_Image_2025,21,4
TPS_01114,25.05416,121.549101,2,taipei_udd_Image_2025,21,4
TPS_01115,25.054625,121.548859,2,taipei_udd_Image_2025,21,4
TPS_01116,25.057509,121.549137,2,taipei_udd_Image_2025,21,4
TPS_01117,25.051453,121.549081,2,taipei_udd_Image_2025,21,4
TPS_01118,25.051704,121.548479,2,taipei_udd_Image_2025,21,4
TPS_01119,25.052021,121.548838,2,taipei_udd_Image_2025,21,4
TPS_01120,25.107917,121.514307,2,taipei_udd_Image_2025,21,4
TPS_01121,25.11193,121.49886,2,taipei_udd_Image_2025,21,4
TPS_01122,25.037654,121.496381,2,taipei_udd_Image_2025,21,4
TPS_01123,25.101715,121.514736,2,taipei_udd_Image_2025,21,4
TPS_01124,25.100537,121.508159,2,taipei_udd_Image_2025,21,4
TPS_01125,25.096337,121.547442,2,taipei_udd_Image_2025,21,4
TPS_01126,25.112995,121.510242,2,taipei_udd_Image_2025,21,4
TPS_01127,25.053866,121.515109,2,taipei_udd_Image_2025,21,4
TPS_01128,25.027966,121.511352,2,taipei_udd_Image_2025,21,4
TPS_01129,25.078302,121.607059,2,taipei_udd_Image_2025,21,4
TPS_01130,25.083036,121.604309,2,taipei_udd_Image_2025,21,4
TPS_01131,25.013896,121.540407,2,taipei_udd_Image_2025,21,4
TPS_01132,25.131007,121.546916,2,taipei_udd_Image_2025,21,4
TPS_01133,25.047473,121.563059,2,taipei_udd_Image_2025,21,4
TPS_01134,25.098169,121.537419,2,taipei_udd_Image_2025,21,4
TPS_01135,25.099479,121.549146,2,taipei_udd_Image_2025,21,4
TPS_01136,25.093296,121.525162,2,taipei_udd_Image_2025,21,4
TPS_01137,25.037423,121.568407,2,taipei_udd_Image_2025,21,4
TPS_01138,24.990509,121.559269,2,taipei_udd_Image_2025,21,4
TPS_01139,25.045411,121.57889,2,taipei_udd_Image_2025,21,4
TPS_01140,25.033056,121.520971,2,taipei_udd_Image_2025,21,4
TPS_01141,25.031884,121.525546,2,taipei_udd_Image_2025,21,4
TPS_01142,25.017683,121.493993,2,taipei_udd_Image_2025,21,4
TPS_01143,25.077583,121.541685,2,taipei_udd_Image_2025,21,4
TPS_01144,25.048152,121.574429,2,taipei_udd_Image_2025,21,4
TPS_01145,25.097555,121.53385,2,taipei_udd_Image_2025,21,4
TPS_01146,25.0611,121.550713,2,taipei_udd_Image_2025,21,4
TPS_01147,25.024239,121.49088,2,taipei_udd_Image_2025,21,4
TPS_01148,25.074046,121.511444,2,taipei_udd_Image_2025,21,4
TPS_01149,25.032926,121.5718,2,taipei_udd_Image_2025,21,4
TPS_01150,25.052683,121.595202,2,taipei_udd_Image_2025,21,4
TPS_01151,25.036416,121.504558,2,taipei_udd_Image_2025,21,4
TPS_01152,25.051877,121.54438,2,taipei_udd_Image_2025,21,4
TPS_01153,25.05157,121.554816,2,taipei_udd_Image_2025,21,4
TPS_01154,25.045504,121.535296,2,taipei_udd_Image_2025,21,4
TPS_01155,24.989068,121.563044,2,taipei_udd_Image_2025,21,4
TPS_01156,24.98904,121.563491,2,taipei_udd_Image_2025,21,4
TPS_01157,24.990476,121.570766,2,taipei_udd_Image_2025,21,4
TPS_01158,24.986995,121.565674,2,taipei_udd_Image_2025,21,4
TPS_01159,24.987083,121.566085,2,taipei_udd_Image_2025,21,4
TPS_01160,24.990185,121.570228,2,taipei_udd_Image_2025,21,4
TPS_01161,24.996463,121.593042,2,taipei_udd_Image_2025,21,4
